,note_globale,compagnie_aerienne,avis,note,site
301,4.5,British Airways,"Nombreuses destinations disponibles. La centrale de réservation est efficace, les hotesses très agréables et le service au top. Seul bémol : la nourriture à bord en classe Eco n'est peut-être pas au niveau de celle d'Air France. ",4.5,ebuyclub.com
302,4.5,British Airways,pb pour le cash back car pas très clair dès le début on me promt 15€ et finalement je repars avec 6€ et quelques... . Bien lire les conditions de cash back car il a fallu que j'envoie les ocs d'achat du site pour faire valider l'achat et le cash back ;;;un peu moyen;;;;,5.0,ebuyclub.com
303,4.5,British Airways,"Le site de réservation est très simple et en français. Les prix sont intéressants. Notre vol pour les Etats Unis s'est très bien passé, le personnel est sympathique et les repas sont corrects ( classe économique) . L'enregistrement en ligne est pratique, on choisit notre siège dans l'avion, pas de surprise. Je recommande cette compagnie aérienne fiable et pratiquant un bon rapport qualité-prix malgré le transit à Londres. ",5.0,ebuyclub.com
304,4.5,British Airways,"Compagnie britannique avec des bonnes prestations en business comme en économique
Pas de retard récurrent à déplorer et une flotte d'avion plutôt récente
Le seul bémol est le peu d'ouverture des vols aux points de fidélité sur les trajets vers Londres",4.0,ebuyclub.com
305,0,air-france,"
AIR FRANCE - Compagnie aérienne qui ne ce soucis pas de sa clientèle.

C'est scandaleux de subventionné depuis plus de 40 ans avec nos impôts une compagnie malhonnête qui ne traite pas les dossiers de réclamations avec un plus grand respect.

D'abord, le passager doit déposer une réclamation sur la plateforme est reçois un numéro de dossier pour son suivi et la compagnie clos la réclamation juste quelques jours après avoir été créé sans même avoir effectué une investigation ou une recherche approfondie.
C'est encore le client qui doit retourner sur la plateforme pour apprendre que le dossier est clôturé SANS avoir de détail, et par téléphone personne n'est en mesure de répondre ... quelle hypocrisie et mépris.
Elle n'a aucun service réclamation digne, cela fait maintenant la 3ème réclamations déposées en même pas 2 ans sur des sujets littéralement différents et sur des vols longue courrier (Modification de la date du vol de départ à moins de 3 jours sans prévenir, Annulation à moins de 24 heures d'une partie du trajet, Remise du bagage détérioré 48 heures plus tard suite à la perte de l'objet à l'arrivée.
Scandaleux de poursuivre et donner des aides à une compagnie qui ne ce soucis pas de ca clientèle.
Le service du ""médiateur Tourisme et Voyage"" que j'ai saisi en juillet 2022 sur l'annulation à - de 24h d'une partie du trajet, ne m'a jamais répondu.

Arrêt d'être malhonnête et faite des réponses claires à vos clients. ",0,fr.custplace.com
306,0,air-france,"
Historique et les motifs de notre demande d’indemnisation auprès d’Air France qui refuse de nous dédommager.
A la suite de l’annulation (à cause des grèves) du vol AF 6005 MARSEILLE-PARIS ORLY du 16/03/23 à 8h20.
Nous avons été prévenus la veille à 16h30 par SMS de l’annulation et à 17 :04 par email.
Je précise que nous avons bien procédé à l’enregistrement dans le courant de la journée du 15/03 et également consulté le site Air France « Actualité des vols » pour s’assurer que notre vol était maintenu. 
Après avoir tout de suite contacté le « service » clients, les « conseillers » téléphoniques qui se sont succédé n'ont pas été en mesure de nous présenter une solution de remplacement satisfaisante et pérenne. Notre conversation téléphonique a été enregistrée.
Nous proposant seulement un vol le surlendemain sans certitude d’avoir notre correspondance pour un autre vol pour Pointe à Pitre à temps. Sans compter que cela nous faisait perdre 4 jours de vacances, de location de voiture et d’hébergement en Guadeloupe… La seule option qui s’offrait à nous était de conduire jusqu’à Orly pour essayer d’atteindre notre destination finale, Pointe à Pitre.
Le dernier conseiller nous a lui même suggéré de prendre un hôtel à Orly ""tant que ce n'est pas un 4*, ou toute dépense exagérée, le service client comprendra que vous avez dû vous rendre à Orly par vos propres moyens et faire des frais supplémentaires"".

Nous avons donc terminé les valises en catastrophe, réservé un parking à Orly, pris notre voiture et roulé de nuit pour s’assurer d’avoir notre vol à 10:50.
Arrivés à l’aéroport d’Orly, dans un esprit pragmatique, nous nous rendons aux guichets pour expliquer notre situation et anticiper les confusions à venir. S’en suit une absurdité kafkaïenne :
-nous avons dû parlementer pour enregistrer nos bagages d’Orly à Pointe à Pitre car nous n’arrivions pas de Marseille… et car les agents ne retrouvaient pas le paiement desdits bagages !!
-cependant, les bagages étaient bien enregistrés pour le retour de Pointe à Pitre jusqu’à… Marseille ! Ce que nous avons dû faire annuler pour que nos bagages ne voyagent pas sans nous au retour.
En parlant la même langue, avec des preuves imprimées et par email, il a été difficile de nous faire entendre. 
Le personnel d’Air France compte-t-il sur la fatigue et l’abandon de ses clients pour arriver à ses fins ?

Air France dans son courrier de refus, se retranche derrière son obligation de transporteur aérien qui était de nous acheminer jusqu’à la destination finale indiquée sur le contrat de transport, c’est-à-dire Pointe à Pitre selon eux. L’étape Marseille/Orly disparait de leurs obligations. Ils ne font non plus nulle référence aux délais.

Cette obligation n’a été remplie que partiellement et à la seule condition que nous nous soyons rendus à Orly par nos propres moyens matériels et financiers.
Ils proposent d’étudier la possibilité de rembourser les billets non utilisés, sans montant ni délai de réponse. Mais précisent toutefois que les frais supplémentaires ne seront pas pris en charge.
Expliquez-moi que nous aurions dû attendre 2 jours un autre vol Marseille-Orly, sans avoir la garantie qu'il ne serait pas lui aussi annulé dans le contexte présent à cette période ?
Expliquez-moi que (dans le cas où le vol de remplacement aurait été assuré) nous aurions perdu : 
-4 jours de vacances
-4 jours de location de voiture
-4 jours de location d'appartement
- et quid de notre correspondance vers autre destination prévue et organisée aux Caraïbes ?

Expliquez-moi que dans ce cas-là nous aurions été indemnisés ? Quel montant cela aurait-il représenté ?

Nous demandons le remboursement des billets Marseille-Orly (aller/retour) ET le remboursement des frais engagés pour se rendre à Orly par nos propres moyens (parking, carburant, péage, repas).
Notre demande est fondée, les dépenses effectuées et les dommages subis ne sont pas inconsidérés mais réels. 


Chaque jour, Air France célèbre l'art de vivre à la française, en faisant de chaque voyage une expérience à part entière. Un savoir-faire qui porte toujours plus loin, qui élève toujours plus haut l'élégance, le raffinement… les petites attentions et ce « je ne sais quoi » si caractéristique de la France. C'est toute notre ambition.

Une petite attention et un petit ""je ne sais quoi"" en faveur de notre requête clôtureraient nos échanges épuisants.

N'oubliez pas vos ambitions, celles que vous affichez à grand coup de spot publicitaire : l'élégance et le raffinement s'expriment aussi dans la manière dont on traite ses clients hors de l'avion. 

Non, nous n'allons pas nous abandonner, mais continuer tant que nous n'aurons pas obtenu réparation.

Désolée pour le personnel navigant qui a été très pro et sur la qualité du service à bord lors de nos vols. ",0,fr.custplace.com
307,0,air-france,"
Bonjour à tous ,
J’aimerai partager mon expérience catastrophique avec cette compagnie.
Pour mon vol de ce jour, je me pointe 3h10 avant mon départ , les guichets de ma destination étant fermés , une hôtesse Air France d’une autre destination me transmet qu’il faut revenir plus tard et qu’il ne fallait pas que je panique parce que que les comptoirs ferment 1:45 avant l’heure de départ. En attendant nous recevons un mail disant que notre vol est retardé de 40 minutes, étant sur place dans un café du terminal , je patiente et du coup je me pointe 1h45 avant la nouvelle heure de départ .
Et là on m’annonce que j’ai raté mon vol et qu’il fallait que je présente 1h45 avant l’ancienne heure de départ , un véritable scandale , j’ai retrouvé même l’hôtesse qui m’a dit ça et qui était gêné mais qui ne pouvait rien faire !!!
Cerise sur le gâteau , Air France ne rembourse rien et me demande 238€ de pénalités pour voyager le lendemain sans prendre en compte la nuit d’hôtel … un scandale … j’ai du prendre une autre compagnie pour repartir et ai ajouté un supplément de 458€.
C’est vous qui envoyait des mails de dernière minute pour dire que notre vol est retardé , j’arrive 3h10 avant , vos guichets sont fermés , je reviens 1h45 avant la nouvelle heure de départ vous fermez les comptoirs … ! 
Référence de ma réservation KK88K7 .
Je publierai cet avis partout pour que tout le monde sache ce qui s’est passé et que vous réagissiez … ",0,fr.custplace.com
308,0,air-france,"
Bonjour bonjour moi je pars toujours avec France ça se passe bien mais dimanche le 23 de Casabla a paris j'étais bien accueilli et l'équipe de test était vraiment à la hauteur je remercie cette équipe et le sur tous les chefs de cette équipe il était vraiment très gentil accueillante je sais pas c'est quoi son prénom sur son homme et je le remercie infiniment.immas Rachid ",0,fr.custplace.com
309,0,air-france,"
Bonjour,

Chers voyageurs j'attire votre attention concernant le manque de sérieux et de professionnalisme de la compagnie Air France.
Je m'explique le 21 mai dernier nous partons en famille en voyage de l'aéroport de CDG lors du passage de sûreté le blouson d'une de mes filles se retrouve bloqué dans le tapis, du personnel le debloque et endommagé la fermeture éclair.
Je signale le même jour cela à Air France en faisant une réclamation.
Et à ma grande surprise la réponse du service client a été des excuses.
Quelle image laisse cette prestigieuse entreprise si ce n'est qu'un manque de professionnalisme et de sérieux.
Quelle honte de leurs parts. ",0,fr.custplace.com
310,0,air-france,"
Air France est une compagnie très malhonnête. Elle se permet d'encaisser sur votre dos une grosse somme (1500 euros) sans contrepartie en retour.
Annulation de voyage pour cause de forte otite avec reprise de billets auprès de cette compagnie dès la guérison pour 2250 €.
Refus de remboursement, d'avoir et pire d'attribution de miles .
Nous avons donné 1500€ à cette compagnie pour garnir à nos dépens sa Caisse Noire.
Très déçus par cette politique qui se moque de sa clientèle notre fidélité ira désormais vers une autre compagnie.
Dommage pour eux car nous partons tous les ans à La Réunion chez nos enfants.
J'ai mis une croix parce que je ne pouvais pas mettre 0 mais ça le mérite largement.
Toutes les entreprises consentent en général un geste commercial à leurs clients, Air France vous fait faire "" une tonne"" de papiers pour rien. Sachez-le.
Mieux vaut être avertis avant de s'engager avec elle.
Merci pour votre lecture. ",0,fr.custplace.com
311,0,air-france,"
J'ai réservé deux trajets allers-retours de Bordeaux à Bangkok avec un départ programmé le 21/03/2023 et un retour prévu le 04/04/2023 
 
La réservation initiale a été effectuée le 16/07/2022, soit voici huit mois, avec règlement complet de la prestation. La réservation comprend :également le paiements de 4 sièges duo (2 à aller - 2 au retour)
 
48 heures après la réservation, le 18/07/2022, première notification de changement d’horaires.
 
72 heures plus tard, le 19/07/2022, nouvelle notification de changement d’horaires et de compagnie, Air France passant dorénavant le relai à KLM donc changement de prestations....
 
26/08/2022, nouvelle notification de changements d’horaires et d’appareils.
 
16/11/2022, nouvelle notification de changement de vols KLM.
 
21/12/2022, nouvelle notification de changements de vols et d’horaires.
 
Ces cinq réactualisations imposées ont eu pour effet de faire disparaître de notre dossier sans explication, ni réincorporation, les prestations supplémentaires pré-acquittées suivantes : bagage en soute prépayé pour mon mari sur vols retour et choix de nos sièges. Lesdites modifications engendrant des pertes de prestations n’ont fait l’objet d’aucune restitution, ni d’aucune remise en vigueur malgré mon suivi assidu et mes nombreux appels téléphoniques non-suivis d’effet à votre centre d’appels, « malheureusement, je ne suis pas en mesure de vous apporter une réponse appropriée à votre demande ». En gros ....Circulez, il n’y a rien à voir… Et la pire reponse... Voilà ce qui arrive quans on achète trop tôt ses billets... Qui, si ce n’est AIR FRANCE et vos propres services internes, peut résoudre ces désordres ?
 
A noter qu’un changement intempestif d’horaire lors du retour avec décollage dorénavant prévu à 0h10 en heure locale implique que nous perdions une nuit d’hôtel déjà acquittée à Bangkok et une journée de séjour sur place, sans consultation au préalable.
 
Mais le pire était à venir .... En effet, à quelques jours de notre départ, j’apprends que nous ne rentrerons plus sur le même vol ! Mon mari est prévu sur un vol, moi-même sur un autre. Vous conviendrez que cette mise devant le fait accompli est proprement inadmissible, sans compter le désagrément infligé.
 
Je suis abasourdi par tant de désinvolture de la part de cette compagnie et par le mépris et l’absence de respect des termes et conditions contractuels que vous réservez à votre clientèle.

Meme le certificat médical de mon mari justifiant de ce choix de place payée rapelons le.... n'a eu aucun effet ni meme engendrée la moindre réaction de cette société. 

Vraiment Fuyez cette entreprise qui n'a aucun respect pour ces clients . Malgré des dizaines d'appels, de mails, même de recommandé à Mr Benjamin Smith sont restés lettre morte ou pardon... juste un mail disant ....Merci de contacter la hotline ;-). ",0,fr.custplace.com
